sku,bin_location,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#1210,,configurable,default,"Wholesale Womens Semi harem Pants PAsley Print","Wholesale Womens Semi harem Pants PAsley Print","Wholesale Womens Semi harem Pants PAsley Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8245,None,1210_wl_ss8245_front.jpg,1210_wl_ss8245_front.jpg,1210_wl_ss8245_front.jpg,"Wholesale Womens Semi harem Pants PAsley Print","Wholesale Womens Semi harem Pants PAsley Print","Wholesale Womens Semi harem Pants PAsley Print",1210_wl_ss8245_front.jpg;1210_wl_ss8245_right.jpg;1210_wl_ss8245_left.jpg;1210_wl_ss8245_back.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-pasley-print.html,
WL#1211#Beige,,simple,default,"Wholesale Womens Semi Harem Pants Artistic Print Beige","Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8240,None,1211_wl_ss8240_side.jpg,1211_wl_ss8240_side.jpg,1211_wl_ss8240_side.jpg,"Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print",1211_wl_ss8240_side.jpg;1211_wl_ss8240_front_1.jpg;1211_wl_ss8240_back_1.jpg;1211_wl_ss8240_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-artistic-print.html,Beige
WL#1211,,configurable,default,"Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8240,None,1211_wl_ss8240_side.jpg,1211_wl_ss8240_side.jpg,1211_wl_ss8240_side.jpg,"Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print","Wholesale Womens Semi Harem Pants Artistic Print",1211_wl_ss8240_side.jpg;1211_wl_ss8240_front_1.jpg;1211_wl_ss8240_back_1.jpg;1211_wl_ss8240_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-artistic-print.html,
WL#1212#Black,,simple,default,"Wholesale Womens Basic Semi Harem Pants Black","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",7.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SMH8007,None,1212_wl_smh8007_3_.jpg,1212_wl_smh8007_3_.jpg,1212_wl_smh8007_3_.jpg,"Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",1212_wl_smh8007_3_.jpg;1212_wl_ssh8007_black_d_0.jpg;1212_wl_ssh8007_black_d_2.jpg;1212_wl_ssh8007_black_l_0.jpg;1212_wl_ssh8007_black_d_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-basic-semi-harem-pants.html,Black
WL#1212,,configurable,default,"Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",43.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SMH8007,None,1212_wl_smh8007_3_.jpg,1212_wl_smh8007_3_.jpg,1212_wl_smh8007_3_.jpg,"Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",1212_wl_smh8007_3_.jpg;1212_wl_ssh8007_black_d_0.jpg;1212_wl_ssh8007_black_d_2.jpg;1212_wl_ssh8007_black_l_0.jpg;1212_wl_ssh8007_black_d_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-basic-semi-harem-pants.html,
"WL#1213#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Leopard Print Just as picture","Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8225,None,1213_wl_ss8225_right_side.jpg,1213_wl_ss8225_right_side.jpg,1213_wl_ss8225_right_side.jpg,"Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print",1213_wl_ss8225_right_side.jpg;1213_wl_ss8225_left_side_.jpg;1213_wl_ss8225_back.jpg;1213_wl_ss8225_right_side_2.jpg;1213_wl_ss8225_front.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-leopard-print-1484.html,"Just as picture"
WL#1213,,configurable,default,"Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8225,None,1213_wl_ss8225_right_side.jpg,1213_wl_ss8225_right_side.jpg,1213_wl_ss8225_right_side.jpg,"Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print","Wholesale Womens Semi Harem Pants Leopard Print",1213_wl_ss8225_right_side.jpg;1213_wl_ss8225_left_side_.jpg;1213_wl_ss8225_back.jpg;1213_wl_ss8225_right_side_2.jpg;1213_wl_ss8225_front.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-leopard-print-1484.html,
"WL#1215#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Plaid Just as picture","Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM009,None,1215_wl_shm009_left.jpg,1215_wl_shm009_left.jpg,1215_wl_shm009_left.jpg,"Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid",1215_wl_shm009_left.jpg;1215_wl_shm009_back.jpg;1215_wl_shm009_right.jpg;1215_wl_shm009_front.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-plaid.html,"Just as picture"
WL#1215,,configurable,default,"Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM009,None,1215_wl_shm009_left.jpg,1215_wl_shm009_left.jpg,1215_wl_shm009_left.jpg,"Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid","Wholesale Womens Semi Harem Pants Plaid",1215_wl_shm009_left.jpg;1215_wl_shm009_back.jpg;1215_wl_shm009_right.jpg;1215_wl_shm009_front.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-plaid.html,
WL#1216#No,,simple,default,"Wholesale Womens Semi Harem Pants Crystal Drop No","Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM057,None,1216_wl_shm057_front.jpg,1216_wl_shm057_front.jpg,1216_wl_shm057_front.jpg,"Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop",1216_wl_shm057_front.jpg;1216_wl_shm057_side.jpg;1216_wl_shm057_back.jpg;1216_wl_shm057.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-crystal-drop.html,No
WL#1216,,configurable,default,"Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM057,None,1216_wl_shm057_front.jpg,1216_wl_shm057_front.jpg,1216_wl_shm057_front.jpg,"Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop","Wholesale Womens Semi Harem Pants Crystal Drop",1216_wl_shm057_front.jpg;1216_wl_shm057_side.jpg;1216_wl_shm057_back.jpg;1216_wl_shm057.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-crystal-drop.html,
"WL#1217#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Sketche Of Stars Just as picture","Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM065,None,1217_wl_shm065_right_side.jpg,1217_wl_shm065_right_side.jpg,1217_wl_shm065_right_side.jpg,"Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars",1217_wl_shm065_right_side.jpg;1217_wl_shm065_front.jpg;1217_wl_shm065_left_side.jpg;1217_wl_shm065_back_side.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-sketche-of-stars.html,"Just as picture"
WL#1217,,configurable,default,"Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHM065,None,1217_wl_shm065_right_side.jpg,1217_wl_shm065_right_side.jpg,1217_wl_shm065_right_side.jpg,"Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars","Wholesale Womens Semi Harem Pants Sketche Of Stars",1217_wl_shm065_right_side.jpg;1217_wl_shm065_front.jpg;1217_wl_shm065_left_side.jpg;1217_wl_shm065_back_side.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-sketche-of-stars.html,
"WL#1218#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Chevron Just as picture","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8254,None,1218_wl_ss8254.jpg,1218_wl_ss8254.jpg,1218_wl_ss8254.jpg,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",1218_wl_ss8254.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron.html,"Just as picture"
WL#1218,,configurable,default,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8254,None,1218_wl_ss8254.jpg,1218_wl_ss8254.jpg,1218_wl_ss8254.jpg,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",1218_wl_ss8254.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron.html,
"WL#1219#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Just as picture","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8185,None,1219_wl_ss8185_left.jpg,1219_wl_ss8185_left.jpg,1219_wl_ss8185_left.jpg,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",1219_wl_ss8185_left.jpg;1219_wl_ss8185_back.jpg;1219_wl_ss8185_front.jpg;1219_wl_ss8185_right.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-1316.html,"Just as picture"
WL#1219,,configurable,default,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8185,None,1219_wl_ss8185_left.jpg,1219_wl_ss8185_left.jpg,1219_wl_ss8185_left.jpg,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",1219_wl_ss8185_left.jpg;1219_wl_ss8185_back.jpg;1219_wl_ss8185_front.jpg;1219_wl_ss8185_right.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-1316.html,
"WL#1220#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Psychedelic Print  Just as picture","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8243,None,1220_wl_ss8243_multi_d_0.jpg,1220_wl_ss8243_multi_d_0.jpg,1220_wl_ss8243_multi_d_0.jpg,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",1220_wl_ss8243_multi_d_0.jpg;1220_wl_ss8243_multi_d_1.jpg;1220_wl_ss8243_color_l_0.jpg;1220_wl_ss8243_multi_d_2.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-psychedelic-print.html,"Just as picture"
WL#1220,,configurable,default,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8243,None,1220_wl_ss8243_multi_d_0.jpg,1220_wl_ss8243_multi_d_0.jpg,1220_wl_ss8243_multi_d_0.jpg,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",1220_wl_ss8243_multi_d_0.jpg;1220_wl_ss8243_multi_d_1.jpg;1220_wl_ss8243_color_l_0.jpg;1220_wl_ss8243_multi_d_2.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-psychedelic-print.html,
"WL#1221#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Chevron Print Just as picture","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8236,None,1221_wl_ss8236_color_l_0.jpg,1221_wl_ss8236_color_l_0.jpg,1221_wl_ss8236_color_l_0.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",1221_wl_ss8236_color_l_0.jpg;1221_wl_ss8236_multi_d_0.jpg;1221_wl_ss8236_multi_d_2.jpg;1221_wl_ss8236_multi_d_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron-print.html,"Just as picture"
WL#1221,,configurable,default,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8236,None,1221_wl_ss8236_color_l_0.jpg,1221_wl_ss8236_color_l_0.jpg,1221_wl_ss8236_color_l_0.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",1221_wl_ss8236_color_l_0.jpg;1221_wl_ss8236_multi_d_0.jpg;1221_wl_ss8236_multi_d_2.jpg;1221_wl_ss8236_multi_d_1.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron-print.html,
"WL#1222#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Diamante Print Just as picture","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8232,None,1222_wl_ss8232.jpg,1222_wl_ss8232.jpg,1222_wl_ss8232.jpg,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",1222_wl_ss8232.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-diamante-print.html,"Just as picture"
WL#1222,,configurable,default,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8232,None,1222_wl_ss8232.jpg,1222_wl_ss8232.jpg,1222_wl_ss8232.jpg,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",1222_wl_ss8232.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-diamante-print.html,
"WL#1223#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Aztec Print Just as picture","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8239,None,1223_wl_ss8239_back.jpg,1223_wl_ss8239_back.jpg,1223_wl_ss8239_back.jpg,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",1223_wl_ss8239_back.jpg;1223_wl_ss8239_left_side_2.jpg;1223_wl_ss8239_right_side.jpg;1223_wl_ss8239_front_.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-aztec-print.html,"Just as picture"
WL#1223,,configurable,default,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8239,None,1223_wl_ss8239_back.jpg,1223_wl_ss8239_back.jpg,1223_wl_ss8239_back.jpg,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",1223_wl_ss8239_back.jpg;1223_wl_ss8239_left_side_2.jpg;1223_wl_ss8239_right_side.jpg;1223_wl_ss8239_front_.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-aztec-print.html,
"WL#1225#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants CheviTribal Just as picture","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8181,None,1225_wl_ss8181_side.jpg,1225_wl_ss8181_side.jpg,1225_wl_ss8181_side.jpg,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",1225_wl_ss8181_side.jpg;1225_wl_ss8181.jpg;1225_wl_ss8181_back_1.jpg;1225_wl_ss8181_fabric.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevi-tribal.html,"Just as picture"
WL#1225,,configurable,default,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8181,None,1225_wl_ss8181_side.jpg,1225_wl_ss8181_side.jpg,1225_wl_ss8181_side.jpg,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",1225_wl_ss8181_side.jpg;1225_wl_ss8181.jpg;1225_wl_ss8181_back_1.jpg;1225_wl_ss8181_fabric.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevi-tribal.html,
"WL#1226#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Chevron Print Just as picture","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8261,None,1226_wl_ss8261_right.jpg,1226_wl_ss8261_right.jpg,1226_wl_ss8261_right.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",1226_wl_ss8261_right.jpg;1226_wl_ss8261_front.jpg;1226_wl_ss8261_back.jpg;1226_wl_ss8261_left.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron-print-1293.html,"Just as picture"
WL#1226,,configurable,default,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",46.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8261,None,1226_wl_ss8261_right.jpg,1226_wl_ss8261_right.jpg,1226_wl_ss8261_right.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",1226_wl_ss8261_right.jpg;1226_wl_ss8261_front.jpg;1226_wl_ss8261_back.jpg;1226_wl_ss8261_left.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-chevron-print-1293.html,
"WL#1227#Just as picture",,simple,default,"Wholesale Womens Semi Harem Pants Sasha Just as picture","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",7.75,100,0.2,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SS8186,None,1227_wl_ss8186_front.jpg,1227_wl_ss8186_front.jpg,1227_wl_ss8186_front.jpg,"Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",1227_wl_ss8186_front.jpg;1227_wl_ss8186_left.jpg;1227_wl_ss8186_back.jpg;1227_wl_ss8186_right.jpg;,12,10,2,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/semi-harem-pants/wholesale-women-s-semi-harem-pants-sasha.html,"Just as picture"
