sku,bin_location,type,store,name,price,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#100680,,configurable,default,"LEGGINGS Printed",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100680_wl_WAY150317KO07_BLACK_800D_1.jpg,100680_wl_WAY150317KO07_BLACK_800D_1.jpg,100680_wl_WAY150317KO07_BLACK_800D_1.jpg,"Border print leggings with elastic waist.","Border print leggings with elastic waist.","Border print leggings with elastic waist.",100680_wl_WAY150317KO07_BLACK_800D_1.jpg;100680_wl_WAY150317KO07_BLACK_800_0.jpg;100680_wl_WAY150317KO07_BLACK_800D_0.jpg;100680_wl_WAY150317KO07_BLACK_800D_1.jpg;100680_wl_WAY150317KO07_BLACK_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/867,
WL#100681,,configurable,default,"KIDS Kids",39.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,kids,"Not Available","Not Specified",Imported,lashowroom,,None,100681_wl_WAP15041602_MULTI_800_0.jpg,100681_wl_WAP15041602_MULTI_800_0.jpg,100681_wl_WAP15041602_MULTI_800_0.jpg,"kids leggings","kids leggings","kids leggings",100681_wl_WAP15041602_MULTI_800_0.jpg;100681_wl_WAP15041602_MULTI_800_0.jpg;100681_wl_WAP15041602_MULTI_800D_0.jpg;100681_wl_WAP15041602_MULTI_800D_1.jpg;,13,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/920,
WL#100682,,configurable,default,"KIDS Kids",39.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,kids,"Not Available","Not Specified",Imported,lashowroom,,None,100682_wl_WAP15041605_MULTI_800_0.jpg,100682_wl_WAP15041605_MULTI_800_0.jpg,100682_wl_WAP15041605_MULTI_800_0.jpg,"kids leggings","kids leggings","kids leggings",100682_wl_WAP15041605_MULTI_800_0.jpg;100682_wl_WAP15041605_MULTI_800_0.jpg;100682_wl_WAP15041605_MULTI_800D_0.jpg;100682_wl_WAP15041605_MULTI_800D_1.jpg;,13,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/923,
WL#100683,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100683_wl_WAY150702KS19_MULTI_800_0.jpg,100683_wl_WAY150702KS19_MULTI_800_0.jpg,100683_wl_WAY150702KS19_MULTI_800_0.jpg,"Floral print, high waist, full length leggings","Floral print, high waist, full length leggings","Floral print, high waist, full length leggings",100683_wl_WAY150702KS19_MULTI_800_0.jpg;100683_wl_WAY150702KS19_MULTI_800_0.jpg;100683_wl_WAY150702KS19_MULTI_800D_0.jpg;100683_wl_WAY150702KS19_MULTI_800D_1.jpg;100683_wl_WAY150702KS19_MULTI_800D_3.jpg;100683_wl_WAY150702KS19_MULTIBLUE_800_1.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1234,
WL#100684,,configurable,default,"LEGGINGS Capri",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/capri,"Not Available","Not Specified",Imported,lashowroom,,None,100684_wl_WAY15012008_MULTI_L_0.jpg,100684_wl_WAY15012008_MULTI_L_0.jpg,100684_wl_WAY15012008_MULTI_L_0.jpg,"Aztec print, cropped leggings.","Aztec print, cropped leggings.","Aztec print, cropped leggings.",100684_wl_WAY15012008_MULTI_L_0.jpg;100684_wl_WAY15012008_MULTI_L_0.jpg;100684_wl_WAY15012008_MULTI_D_0.jpg;100684_wl_WAY15012008_MULTI_D_1.jpg;100684_wl_WAY15012008_MULTI_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/645,
WL#100685,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100685_wl_WAY150629RO01_MINT_800_2.jpg,100685_wl_WAY150629RO01_MINT_800_2.jpg,100685_wl_WAY150629RO01_MINT_800_2.jpg,"Vine print, high waist, full length leggings","Vine print, high waist, full length leggings","Vine print, high waist, full length leggings",100685_wl_WAY150629RO01_MINT_800_2.jpg;100685_wl_WAY150629RO01_WHITE_800_0.jpg;100685_wl_WAY150629RO01_WHITE_800D_0.jpg;100685_wl_WAY150629RO01_WHITE_800D_1.jpg;100685_wl_WAY150629RO01_WHITE_800D_3.jpg;100685_wl_WAY150629RO01_BLACK_800_1.jpg;100685_wl_WAY150629RO01_MINT_800_2.jpg;100685_wl_WAY150629RO01_SLATE_800_3.jpg;100685_wl_WAY150629RO01_TAN_800_4.jpg;100685_wl_WAY150629RO01_PINK_800_5.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1215,
WL#100686,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100686_wl_WAY150715NS15_BLKWHT_800_0.jpg,100686_wl_WAY150715NS15_BLKWHT_800_0.jpg,100686_wl_WAY150715NS15_BLKWHT_800_0.jpg,"Paisley print maxi skirt with self-banded waist.","Paisley print maxi skirt with self-banded waist.","Paisley print maxi skirt with self-banded waist.",100686_wl_WAY150715NS15_BLKWHT_800_0.jpg;100686_wl_WAY150715NS15_BLKWHT_800_0.jpg;100686_wl_WAY150715NS15_BLKWHT_800D_0.jpg;100686_wl_WAY150715NS15_BLKWHT_800D_1.jpg;100686_wl_WAY150715NS15_BLKWHT_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1321,
WL#100687,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100687_wl_WAY150715NS13_MULTI_800_0.jpg,100687_wl_WAY150715NS13_MULTI_800_0.jpg,100687_wl_WAY150715NS13_MULTI_800_0.jpg,"Aztec border print maxi skirt with self-banded waist.","Aztec border print maxi skirt with self-banded waist.","Aztec border print maxi skirt with self-banded waist.",100687_wl_WAY150715NS13_MULTI_800_0.jpg;100687_wl_WAY150715NS13_MULTI_800_0.jpg;100687_wl_WAY150715NS13_MULTI_800D_0.jpg;100687_wl_WAY150715NS13_MULTI_800D_1.jpg;100687_wl_WAY150715NS13_MULTI_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1319,
WL#100688,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100688_wl_WAY150715NS10_BLACK_800_0.jpg,100688_wl_WAY150715NS10_BLACK_800_0.jpg,100688_wl_WAY150715NS10_BLACK_800_0.jpg,"Symbol print maxi skirt with self-banded waist.","Symbol print maxi skirt with self-banded waist.","Symbol print maxi skirt with self-banded waist.",100688_wl_WAY150715NS10_BLACK_800_0.jpg;100688_wl_WAY150715NS10_BLACK_800_0.jpg;100688_wl_WAY150715NS10_BLACK_800D_0.jpg;100688_wl_WAY150715NS10_BLACK_800D_1.jpg;100688_wl_WAY150715NS10_BLACK_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1316,
WL#100689,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100689_wl_WAY150715NS11_MULTI_800_0.jpg,100689_wl_WAY150715NS11_MULTI_800_0.jpg,100689_wl_WAY150715NS11_MULTI_800_0.jpg,"Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.",100689_wl_WAY150715NS11_MULTI_800_0.jpg;100689_wl_WAY150715NS11_MULTI_800_0.jpg;100689_wl_WAY150715NS11_MULTI_800D_0.jpg;100689_wl_WAY150715NS11_MULTI_800D_1.jpg;100689_wl_WAY150715NS11_MULTI_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1317,
WL#100690,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100690_wl_WAY150715NS14_MULTI_800_0.jpg,100690_wl_WAY150715NS14_MULTI_800_0.jpg,100690_wl_WAY150715NS14_MULTI_800_0.jpg,"Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.",100690_wl_WAY150715NS14_MULTI_800_0.jpg;100690_wl_WAY150715NS14_MULTI_800_0.jpg;100690_wl_WAY150715NS14_MULTI_800D_0.jpg;100690_wl_WAY150715NS14_MULTI_800D_1.jpg;100690_wl_WAY150715NS14_MULTI_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1320,
WL#100691,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100691_wl_WAY150715NS16_BLKWHT_800_0.jpg,100691_wl_WAY150715NS16_BLKWHT_800_0.jpg,100691_wl_WAY150715NS16_BLKWHT_800_0.jpg,"Skull print maxi skirt with self-banded waist.","Skull print maxi skirt with self-banded waist.","Skull print maxi skirt with self-banded waist.",100691_wl_WAY150715NS16_BLKWHT_800_0.jpg;100691_wl_WAY150715NS16_BLKWHT_800_0.jpg;100691_wl_WAY150715NS16_BLKWHT_800D_0.jpg;100691_wl_WAY150715NS16_BLKWHT_800D_1.jpg;100691_wl_WAY150715NS16_BLKWHT_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1322,
WL#100692,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100692_wl_WAY150715NS17_BLKWHT_800_0.jpg,100692_wl_WAY150715NS17_BLKWHT_800_0.jpg,100692_wl_WAY150715NS17_BLKWHT_800_0.jpg,"Flower leaf print maxi skirt with self-banded waist.","Flower leaf print maxi skirt with self-banded waist.","Flower leaf print maxi skirt with self-banded waist.",100692_wl_WAY150715NS17_BLKWHT_800_0.jpg;100692_wl_WAY150715NS17_BLKWHT_800_0.jpg;100692_wl_WAY150715NS17_BLKWHT_800D_0.jpg;100692_wl_WAY150715NS17_BLKWHT_800D_1.jpg;100692_wl_WAY150715NS17_BLKWHT_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1323,
WL#100693,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100693_wl_WAY150715NS18_MULTI_800_0.jpg,100693_wl_WAY150715NS18_MULTI_800_0.jpg,100693_wl_WAY150715NS18_MULTI_800_0.jpg,"Aztec print maxi skirt with self-banded waist.","Aztec print maxi skirt with self-banded waist.","Aztec print maxi skirt with self-banded waist.",100693_wl_WAY150715NS18_MULTI_800_0.jpg;100693_wl_WAY150715NS18_MULTI_800_0.jpg;100693_wl_WAY150715NS18_MULTI_800D_0.jpg;100693_wl_WAY150715NS18_MULTI_800D_1.jpg;100693_wl_WAY150715NS18_MULTI_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1324,
WL#100694,,configurable,default,"SKIRTS Skirts",70.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",Imported,lashowroom,,None,100694_wl_WAY150715NS12_MULTI_800_0.jpg,100694_wl_WAY150715NS12_MULTI_800_0.jpg,100694_wl_WAY150715NS12_MULTI_800_0.jpg,"Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.","Border print maxi skirt with self-banded waist.",100694_wl_WAY150715NS12_MULTI_800_0.jpg;100694_wl_WAY150715NS12_MULTI_800_0.jpg;100694_wl_WAY150715NS12_MULTI_800D_0.jpg;100694_wl_WAY150715NS12_MULTI_800D_1.jpg;100694_wl_WAY150715NS12_MULTI_800D_3.jpg;,16,10,5,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1318,
WL#100695,,configurable,default,"DRESSES Dresses",48.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100695_wl_WAY150715NS09_BLACK_800_0.jpg,100695_wl_WAY150715NS09_BLACK_800_0.jpg,100695_wl_WAY150715NS09_BLACK_800_0.jpg,"Full length metallic halter dress with embellished neckline.","Full length metallic halter dress with embellished neckline.","Full length metallic halter dress with embellished neckline.",100695_wl_WAY150715NS09_BLACK_800_0.jpg;100695_wl_WAY150715NS09_BLACK_800_0.jpg;100695_wl_WAY150715NS09_BLACK_800D_0.jpg;100695_wl_WAY150715NS09_BLACK_800D_1.jpg;100695_wl_WAY150715NS09_BLACK_800D_2.jpg;100695_wl_WAY150715NS09_BLACK_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1315,
WL#100696,,configurable,default,"DRESSES Dresses",42.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100696_wl_WAY150715NS08_BLUE_800_0.jpg,100696_wl_WAY150715NS08_BLUE_800_0.jpg,100696_wl_WAY150715NS08_BLUE_800_0.jpg,"Flower print shift dress with bell sleeves and scoop neck.","Flower print shift dress with bell sleeves and scoop neck.","Flower print shift dress with bell sleeves and scoop neck.",100696_wl_WAY150715NS08_BLUE_800_0.jpg;100696_wl_WAY150715NS08_BLUE_800_0.jpg;100696_wl_WAY150715NS08_BLUE_800D_0.jpg;100696_wl_WAY150715NS08_BLUE_800D_1.jpg;100696_wl_WAY150715NS08_BLUE_800D_2.jpg;100696_wl_WAY150715NS08_BLUE_800D_3.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/1314,
WL#100697,,configurable,default,"DRESSES Dresses",42.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,100697_wl_WAY150715NS07_PINK_800_0.jpg,100697_wl_WAY150715NS07_PINK_800_0.jpg,100697_wl_WAY150715NS07_PINK_800_0.jpg,"Flower print shift dress with bell sleeves and scoop neck.","Flower print shift dress with bell sleeves and scoop neck.","Flower print shift dress with bell sleeves and scoop neck.",100697_wl_WAY150715NS07_PINK_800_0.jpg;100697_wl_WAY150715NS07_PINK_800_0.jpg;100697_wl_WAY150715NS07_PINK_800D_0.jpg;100697_wl_WAY150715NS07_PINK_800D_1.jpg;100697_wl_WAY150715NS07_PINK_800D_2.jpg;100697_wl_WAY150715NS07_PINK_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1313,
WL#100698,,configurable,default,"DRESSES Dresses",42.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,100698_wl_WAY150715NS06_MULTI_800_0.jpg,100698_wl_WAY150715NS06_MULTI_800_0.jpg,100698_wl_WAY150715NS06_MULTI_800_0.jpg,"Animal print shift dress with bell sleeves and scoop neck.","Animal print shift dress with bell sleeves and scoop neck.","Animal print shift dress with bell sleeves and scoop neck.",100698_wl_WAY150715NS06_MULTI_800_0.jpg;100698_wl_WAY150715NS06_MULTI_800_0.jpg;100698_wl_WAY150715NS06_MULTI_800D_0.jpg;100698_wl_WAY150715NS06_MULTI_800D_1.jpg;100698_wl_WAY150715NS06_MULTI_800D_2.jpg;100698_wl_WAY150715NS06_MULTI_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1312,
WL#100699,,configurable,default,"DRESSES Dresses",42.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,100699_wl_WAY150715NS05_MULTI_800_0.jpg,100699_wl_WAY150715NS05_MULTI_800_0.jpg,100699_wl_WAY150715NS05_MULTI_800_0.jpg,"Animal print shift dress with bell sleeves and scoop neck.","Animal print shift dress with bell sleeves and scoop neck.","Animal print shift dress with bell sleeves and scoop neck.",100699_wl_WAY150715NS05_MULTI_800_0.jpg;100699_wl_WAY150715NS05_MULTI_800_0.jpg;100699_wl_WAY150715NS05_MULTI_800D_0.jpg;100699_wl_WAY150715NS05_MULTI_800D_1.jpg;100699_wl_WAY150715NS05_MULTI_800D_2.jpg;100699_wl_WAY150715NS05_MULTI_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1311,
WL#100700,,configurable,default,"DRESSES Dresses",51.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100700_wl_WAY150715NS04_MULTI_800_0.jpg,100700_wl_WAY150715NS04_MULTI_800_0.jpg,100700_wl_WAY150715NS04_MULTI_800_0.jpg,"Geometric print shift dress with back zip and bubble sleeves.","Geometric print shift dress with back zip and bubble sleeves.","Geometric print shift dress with back zip and bubble sleeves.",100700_wl_WAY150715NS04_MULTI_800_0.jpg;100700_wl_WAY150715NS04_MULTI_800_0.jpg;100700_wl_WAY150715NS04_MULTI_800D_0.jpg;100700_wl_WAY150715NS04_MULTI_800D_1.jpg;100700_wl_WAY150715NS04_MULTI_800D_2.jpg;100700_wl_WAY150715NS04_MULTI_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1310,
WL#100701,,configurable,default,"LEGGINGS Printed",67.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100701_wl_WAY150715NS03_GRAY_800_0.jpg,100701_wl_WAY150715NS03_GRAY_800_0.jpg,100701_wl_WAY150715NS03_GRAY_800_0.jpg,"Superman print leggings.","Superman print leggings.","Superman print leggings.",100701_wl_WAY150715NS03_GRAY_800_0.jpg;100701_wl_WAY150715NS03_GRAY_800_0.jpg;100701_wl_WAY150715NS03_GRAY_800D_0.jpg;100701_wl_WAY150715NS03_GRAY_800D_1.jpg;100701_wl_WAY150715NS03_GRAY_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1309,
WL#100702,,configurable,default,"LEGGINGS Printed",74.25,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100702_wl_WAY150715NS02_GREEN_800_0.jpg,100702_wl_WAY150715NS02_GREEN_800_0.jpg,100702_wl_WAY150715NS02_GREEN_800_0.jpg,"Little mermaid print leggings.","Little mermaid print leggings.","Little mermaid print leggings.",100702_wl_WAY150715NS02_GREEN_800_0.jpg;100702_wl_WAY150715NS02_GREEN_800_0.jpg;100702_wl_WAY150715NS02_GREEN_800D_0.jpg;100702_wl_WAY150715NS02_GREEN_800D_1.jpg;100702_wl_WAY150715NS02_GREEN_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 11                            ",https://www.lashowroom.com/wholesalefashionistas/item/1308,
WL#100703,,configurable,default,"LEGGINGS Capri",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/capri,"Not Available","Not Specified",Imported,lashowroom,,None,100703_wl_WAY150715NS01_GREEN_800_0.jpg,100703_wl_WAY150715NS01_GREEN_800_0.jpg,100703_wl_WAY150715NS01_GREEN_800_0.jpg,"Camouflage print capri leggings.","Camouflage print capri leggings.","Camouflage print capri leggings.",100703_wl_WAY150715NS01_GREEN_800_0.jpg;100703_wl_WAY150715NS01_GREEN_800_0.jpg;100703_wl_WAY150715NS01_GREEN_800D_0.jpg;100703_wl_WAY150715NS01_GREEN_800D_1.jpg;100703_wl_WAY150715NS01_GREEN_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1307,
WL#100704,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100704_wl_WAY150702KS07_MULTI_800_0.jpg,100704_wl_WAY150702KS07_MULTI_800_0.jpg,100704_wl_WAY150702KS07_MULTI_800_0.jpg,"Floral print, high waist, full length leggings","Floral print, high waist, full length leggings","Floral print, high waist, full length leggings",100704_wl_WAY150702KS07_MULTI_800_0.jpg;100704_wl_WAY150702KS07_MULTI_800_0.jpg;100704_wl_WAY150702KS07_MULTI_800D_0.jpg;100704_wl_WAY150702KS07_MULTI_800D_1.jpg;100704_wl_WAY150702KS07_MULTI_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1222,
WL#100705,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100705_wl_WAY150702KS02_MULTI_800_0.jpg,100705_wl_WAY150702KS02_MULTI_800_0.jpg,100705_wl_WAY150702KS02_MULTI_800_0.jpg,"Floral print, high waist, full length leggings","Floral print, high waist, full length leggings","Floral print, high waist, full length leggings",100705_wl_WAY150702KS02_MULTI_800_0.jpg;100705_wl_WAY150702KS02_MULTI_800_0.jpg;100705_wl_WAY150702KS02_MULTI_800D_0.jpg;100705_wl_WAY150702KS02_MULTI_800D_1.jpg;100705_wl_WAY150702KS02_MULTI_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1217,
WL#100706,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100706_wl_WAY150702KS04_MULTI_800_0.jpg,100706_wl_WAY150702KS04_MULTI_800_0.jpg,100706_wl_WAY150702KS04_MULTI_800_0.jpg,"Abstract print, high waist, full length leggings","Abstract print, high waist, full length leggings","Abstract print, high waist, full length leggings",100706_wl_WAY150702KS04_MULTI_800_0.jpg;100706_wl_WAY150702KS04_MULTI_800_0.jpg;100706_wl_WAY150702KS04_MULTI_800D_0.jpg;100706_wl_WAY150702KS04_MULTI_800D_1.jpg;100706_wl_WAY150702KS04_MULTI_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1219,
