sku,bin_location,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
"WL#102024#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N105,None,102024_wl_abr15n105_peach_d_4.jpg,102024_wl_abr15n105_peach_d_4.jpg,102024_wl_abr15n105_peach_d_4.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102024_wl_abr15n105_peach_d_4.jpg;102024_wl_abr15n105_peach_d_0.jpg;102024_wl_abr15n105_peach_d_2.jpg;102024_wl_abr15n105_peach_d_3.jpg;102024_wl_abr15n105_peach_d_1.jpg;102024_wl_abr15n105_peach_l_0.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3596.html,"Just as picture"
WL#102024,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N105,None,102024_wl_abr15n105_peach_d_4.jpg,102024_wl_abr15n105_peach_d_4.jpg,102024_wl_abr15n105_peach_d_4.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102024_wl_abr15n105_peach_d_4.jpg;102024_wl_abr15n105_peach_d_0.jpg;102024_wl_abr15n105_peach_d_2.jpg;102024_wl_abr15n105_peach_d_3.jpg;102024_wl_abr15n105_peach_d_1.jpg;102024_wl_abr15n105_peach_l_0.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3596.html,
"WL#102025#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",10.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N121,None,102025_wl_abr15n121_black_d_2.jpg,102025_wl_abr15n121_black_d_2.jpg,102025_wl_abr15n121_black_d_2.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102025_wl_abr15n121_black_d_2.jpg;102025_wl_abr15n121_black_d_1.jpg;102025_wl_abr15n121_black_d_0.jpg;102025_wl_abr15n121_black_d_3.jpg;102025_wl_abr15n121_black_l_0.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3453.html,"Just as picture"
WL#102025,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",64.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N121,None,102025_wl_abr15n121_black_d_2.jpg,102025_wl_abr15n121_black_d_2.jpg,102025_wl_abr15n121_black_d_2.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102025_wl_abr15n121_black_d_2.jpg;102025_wl_abr15n121_black_d_1.jpg;102025_wl_abr15n121_black_d_0.jpg;102025_wl_abr15n121_black_d_3.jpg;102025_wl_abr15n121_black_l_0.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3453.html,
"WL#102026#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",10.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N120,None,102026_wl_abr15n120_white_l_0.jpg,102026_wl_abr15n120_white_l_0.jpg,102026_wl_abr15n120_white_l_0.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102026_wl_abr15n120_white_l_0.jpg;102026_wl_abr15n120_white_d_1.jpg;102026_wl_abr15n120_white_d_2.jpg;102026_wl_abr15n120_white_d_0.jpg;102026_wl_abr15n120_white_d_3.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3449.html,"Just as picture"
WL#102026,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",64.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N120,None,102026_wl_abr15n120_white_l_0.jpg,102026_wl_abr15n120_white_l_0.jpg,102026_wl_abr15n120_white_l_0.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102026_wl_abr15n120_white_l_0.jpg;102026_wl_abr15n120_white_d_1.jpg;102026_wl_abr15n120_white_d_2.jpg;102026_wl_abr15n120_white_d_0.jpg;102026_wl_abr15n120_white_d_3.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3449.html,
"WL#102027#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",10.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N124,None,102027_wl_abr15n124_lime_d_3.jpg,102027_wl_abr15n124_lime_d_3.jpg,102027_wl_abr15n124_lime_d_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102027_wl_abr15n124_lime_d_3.jpg;102027_wl_abr15n124_lime_d_1.jpg;102027_wl_abr15n124_lime_d_0.jpg;102027_wl_abr15n124_lime_d_2.jpg;102027_wl_abr15n124_lime_l_0.jpg;102027_wl_abr15n124_lime_d_4.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3445.html,"Just as picture"
WL#102027,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",64.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N124,None,102027_wl_abr15n124_lime_d_3.jpg,102027_wl_abr15n124_lime_d_3.jpg,102027_wl_abr15n124_lime_d_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102027_wl_abr15n124_lime_d_3.jpg;102027_wl_abr15n124_lime_d_1.jpg;102027_wl_abr15n124_lime_d_0.jpg;102027_wl_abr15n124_lime_d_2.jpg;102027_wl_abr15n124_lime_l_0.jpg;102027_wl_abr15n124_lime_d_4.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3445.html,
"WL#102028#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N113,None,102028_wl_abr15n115_3.jpg,102028_wl_abr15n115_3.jpg,102028_wl_abr15n115_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102028_wl_abr15n115_3.jpg;102028_wl_abr15n115_1.jpg;102028_wl_abr15n115_2.jpg;102028_wl_abr15n115.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3357.html,"Just as picture"
WL#102028,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N113,None,102028_wl_abr15n115_3.jpg,102028_wl_abr15n115_3.jpg,102028_wl_abr15n115_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102028_wl_abr15n115_3.jpg;102028_wl_abr15n115_1.jpg;102028_wl_abr15n115_2.jpg;102028_wl_abr15n115.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3357.html,
"WL#102029#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N101,None,102029_wl_abr15n101_1.jpg,102029_wl_abr15n101_1.jpg,102029_wl_abr15n101_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102029_wl_abr15n101_1.jpg;102029_wl_abr15n101_3.jpg;102029_wl_abr15n101.jpg;102029_wl_abr15n101_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3311.html,"Just as picture"
WL#102029,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N101,None,102029_wl_abr15n101_1.jpg,102029_wl_abr15n101_1.jpg,102029_wl_abr15n101_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102029_wl_abr15n101_1.jpg;102029_wl_abr15n101_3.jpg;102029_wl_abr15n101.jpg;102029_wl_abr15n101_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3311.html,
"WL#102030#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N103,None,102030_wl_abr15n103.jpg,102030_wl_abr15n103.jpg,102030_wl_abr15n103.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102030_wl_abr15n103.jpg;102030_wl_abr15n103_2.jpg;102030_wl_abr15n103_3.jpg;102030_wl_abr15n103_1.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3309.html,"Just as picture"
WL#102030,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N103,None,102030_wl_abr15n103.jpg,102030_wl_abr15n103.jpg,102030_wl_abr15n103.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102030_wl_abr15n103.jpg;102030_wl_abr15n103_2.jpg;102030_wl_abr15n103_3.jpg;102030_wl_abr15n103_1.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3309.html,
"WL#102031#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N104,None,102031_wl_abr15n104_1.jpg,102031_wl_abr15n104_1.jpg,102031_wl_abr15n104_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102031_wl_abr15n104_1.jpg;102031_wl_abr15n104.jpg;102031_wl_abr15n104_3.jpg;102031_wl_abr15n104_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3307.html,"Just as picture"
WL#102031,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N104,None,102031_wl_abr15n104_1.jpg,102031_wl_abr15n104_1.jpg,102031_wl_abr15n104_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102031_wl_abr15n104_1.jpg;102031_wl_abr15n104.jpg;102031_wl_abr15n104_3.jpg;102031_wl_abr15n104_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3307.html,
"WL#102032#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N102,None,102032_wl_abr15n102_2.jpg,102032_wl_abr15n102_2.jpg,102032_wl_abr15n102_2.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102032_wl_abr15n102_2.jpg;102032_wl_abr15n102_3.jpg;102032_wl_abr15n102_1.jpg;102032_wl_abr15n102.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3305.html,"Just as picture"
WL#102032,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N102,None,102032_wl_abr15n102_2.jpg,102032_wl_abr15n102_2.jpg,102032_wl_abr15n102_2.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102032_wl_abr15n102_2.jpg;102032_wl_abr15n102_3.jpg;102032_wl_abr15n102_1.jpg;102032_wl_abr15n102.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3305.html,
"WL#102033#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N100,None,102033_wl_abr15n100_3.jpg,102033_wl_abr15n100_3.jpg,102033_wl_abr15n100_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102033_wl_abr15n100_3.jpg;102033_wl_abr15n100_2.jpg;102033_wl_abr15n100.jpg;102033_wl_abr15n100_1.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3303.html,"Just as picture"
WL#102033,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N100,None,102033_wl_abr15n100_3.jpg,102033_wl_abr15n100_3.jpg,102033_wl_abr15n100_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102033_wl_abr15n100_3.jpg;102033_wl_abr15n100_2.jpg;102033_wl_abr15n100.jpg;102033_wl_abr15n100_1.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3303.html,
"WL#102034#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N112,None,102034_wl_abr15n112_1.jpg,102034_wl_abr15n112_1.jpg,102034_wl_abr15n112_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102034_wl_abr15n112_1.jpg;102034_wl_abr15n112.jpg;102034_wl_abr15n112_2.jpg;102034_wl_abr15n112_3.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3297.html,"Just as picture"
WL#102034,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N112,None,102034_wl_abr15n112_1.jpg,102034_wl_abr15n112_1.jpg,102034_wl_abr15n112_1.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102034_wl_abr15n112_1.jpg;102034_wl_abr15n112.jpg;102034_wl_abr15n112_2.jpg;102034_wl_abr15n112_3.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3297.html,
"WL#102035#Just as picture",,simple,default,"Wholesale Womens Activewear Bras Just as picture","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N111,None,102035_wl_abr15n111_3.jpg,102035_wl_abr15n111_3.jpg,102035_wl_abr15n111_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102035_wl_abr15n111_3.jpg;102035_wl_abr15n111_1.jpg;102035_wl_abr15n111_2.jpg;102035_wl_abr15n111.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3295.html,"Just as picture"
WL#102035,,configurable,default,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N111,None,102035_wl_abr15n111_3.jpg,102035_wl_abr15n111_3.jpg,102035_wl_abr15n111_3.jpg,"Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras","Wholesale Womens Activewear Bras",102035_wl_abr15n111_3.jpg;102035_wl_abr15n111_1.jpg;102035_wl_abr15n111_2.jpg;102035_wl_abr15n111.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3295.html,
"WL#102036#Just as picture",,simple,default,"Wholesale Womens Activewear bras Just as picture","Wholesale Womens Activewear bras","Wholesale Womens Activewear bras",8.75,100,3,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N108,None,102036_wl_abr15n108_aqua_d_1.jpg,102036_wl_abr15n108_aqua_d_1.jpg,102036_wl_abr15n108_aqua_d_1.jpg,"Wholesale Womens Activewear bras","Wholesale Womens Activewear bras","Wholesale Womens Activewear bras",102036_wl_abr15n108_aqua_d_1.jpg;102036_wl_abr15n108_aqua_d_3.jpg;102036_wl_abr15n108_aqua_l_0.jpg;102036_wl_abr15n108_aqua_d_0.jpg;102036_wl_abr15n108_aqua_d_4.jpg;102036_wl_abr15n108_aqua_d_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3604.html,"Just as picture"
WL#102036,,configurable,default,"Wholesale Womens Activewear bras","Wholesale Womens Activewear bras","Wholesale Womens Activewear bras",52.5,100,3,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"92% NYLON
8% SPANDEX",Imported,sngapparelinc,ABR15N108,None,102036_wl_abr15n108_aqua_d_1.jpg,102036_wl_abr15n108_aqua_d_1.jpg,102036_wl_abr15n108_aqua_d_1.jpg,"Wholesale Womens Activewear bras","Wholesale Womens Activewear bras","Wholesale Womens Activewear bras",102036_wl_abr15n108_aqua_d_1.jpg;102036_wl_abr15n108_aqua_d_3.jpg;102036_wl_abr15n108_aqua_l_0.jpg;102036_wl_abr15n108_aqua_d_0.jpg;102036_wl_abr15n108_aqua_d_4.jpg;102036_wl_abr15n108_aqua_d_2.jpg;,13,12,3,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/bras/wholesale-womens-activewear-bras-3604.html,
WL#102037#No,,simple,default,"Wholesale Rainbow Printed Harem Pants No","Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants",7.25,100,3,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,90%POLYESTER10%SPANDEX,Imported,sngapparelinc,SSH8026,None,102037_wl_ssh8026__1.jpg,102037_wl_ssh8026__1.jpg,102037_wl_ssh8026__1.jpg,"Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants",102037_wl_ssh8026__1.jpg;102037_wl_ssh8026_.jpg;102037_wl_ssh8026__2.jpg;102037_wl_ssh8026.jpg;,10,15,3,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/pants/harem-pants/harem-pants-904.html,No
WL#102037,,configurable,default,"Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants",43.5,100,3,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,90%POLYESTER10%SPANDEX,Imported,sngapparelinc,SSH8026,None,102037_wl_ssh8026__1.jpg,102037_wl_ssh8026__1.jpg,102037_wl_ssh8026__1.jpg,"Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants","Wholesale Rainbow Printed Harem Pants",102037_wl_ssh8026__1.jpg;102037_wl_ssh8026_.jpg;102037_wl_ssh8026__2.jpg;102037_wl_ssh8026.jpg;,10,15,3,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/pants/harem-pants/harem-pants-904.html,
"WL#102038#Just as picture",,simple,default,"Wholesale Womens Harem Pants Floral Print Just as picture","Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print",7.25,100,3,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SSH814165,None,102038_wl_ssh814165_front.jpg,102038_wl_ssh814165_front.jpg,102038_wl_ssh814165_front.jpg,"Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print",102038_wl_ssh814165_front.jpg;102038_wl_ssh814165_left_2.jpg;102038_wl_ssh814165_back.jpg;102038_wl_ssh814165_right.jpg;102038_wl_ssh814165_left_1.jpg;,10,15,3,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/pants/harem-pants/wholesale-women-s-harem-pants-floral-print.html,"Just as picture"
WL#102038,,configurable,default,"Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print",43.5,100,3,1,1,1,,1,"""Catalog, Search""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SSH814165,None,102038_wl_ssh814165_front.jpg,102038_wl_ssh814165_front.jpg,102038_wl_ssh814165_front.jpg,"Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print","Wholesale Womens Harem Pants Floral Print",102038_wl_ssh814165_front.jpg;102038_wl_ssh814165_left_2.jpg;102038_wl_ssh814165_back.jpg;102038_wl_ssh814165_right.jpg;102038_wl_ssh814165_left_1.jpg;,10,15,3,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/pants/harem-pants/wholesale-women-s-harem-pants-floral-print.html,
WL#102039#Black,,simple,default,"Wholesale Womens Basic Semi Harem Pants Black","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",7.25,100,3,1,1,1,,1,"""Not Visible Individually""",,pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SMH8007,None,102039_wl_smh8007_3_.jpg,102039_wl_smh8007_3_.jpg,102039_wl_smh8007_3_.jpg,"Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants","Wholesale Womens Basic Semi Harem Pants",102039_wl_smh8007_3_.jpg;102039_wl_ssh8007_black_d_0.jpg;102039_wl_ssh8007_black_d_2.jpg;102039_wl_ssh8007_black_l_0.jpg;102039_wl_ssh8007_black_d_1.jpg;,10,15,3,C,Default,leggingscolor,"s/m,m/l","3,3",http://sngapparelinc.com/pants/harem-pants/wholesale-women-s-basic-semi-harem-pants.html,Black
