sku,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,status,visibility,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,attribute_set,configurable_attributes,leggingscolor
WLplussize#1#Black,simple,default,"Wholesale Womens Plus Size Faux Leather Leggings with Studs Black","Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8059,None,sngapparelinc_ssp8059blk_2.jpg,sngapparelinc_ssp8059blk_2.jpg,sngapparelinc_ssp8059blk_2.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs",sngapparelinc_ssp8059blk_2.jpg;sngapparelinc_ss8059_1_2.jpg;,Default,leggingscolor,Black
WLplussize#1,configurable,default,"Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8059,None,sngapparelinc_ssp8059blk_2.jpg,sngapparelinc_ssp8059blk_2.jpg,sngapparelinc_ssp8059blk_2.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs","Wholesale Womens Plus Size Faux Leather Leggings with Studs",sngapparelinc_ssp8059blk_2.jpg;sngapparelinc_ss8059_1_2.jpg;,Default,leggingscolor,
WLplussize#2#Burgundy,simple,default,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers Burgundy","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SSP8056,None,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",sngapparelinc_ssp8056_black_d_1.jpg;sngapparelinc_ssp8056_black_d_0.jpg;sngapparelinc_ssp8056_black_l_0.jpg;sngapparelinc_ssp8056_black_d_2.jpg;sngapparelinc_ssp8056_red_l_1.jpg;sngapparelinc_ssp8056_grey_l_2.jpg;,Default,leggingscolor,Burgundy
WLplussize#2#Black,simple,default,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers Black","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SSP8056,None,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",sngapparelinc_ssp8056_black_d_1.jpg;sngapparelinc_ssp8056_black_d_0.jpg;sngapparelinc_ssp8056_black_l_0.jpg;sngapparelinc_ssp8056_black_d_2.jpg;sngapparelinc_ssp8056_red_l_1.jpg;sngapparelinc_ssp8056_grey_l_2.jpg;,Default,leggingscolor,Black
WLplussize#2#Charcoal,simple,default,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers Charcoal","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SSP8056,None,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",sngapparelinc_ssp8056_black_d_1.jpg;sngapparelinc_ssp8056_black_d_0.jpg;sngapparelinc_ssp8056_black_l_0.jpg;sngapparelinc_ssp8056_black_d_2.jpg;sngapparelinc_ssp8056_red_l_1.jpg;sngapparelinc_ssp8056_grey_l_2.jpg;,Default,leggingscolor,Charcoal
WLplussize#2,configurable,default,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",5.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SSP8056,None,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,sngapparelinc_ssp8056_black_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers","Wholesale Womens Plus Size Faux Leather Leggings with Zippers",sngapparelinc_ssp8056_black_d_1.jpg;sngapparelinc_ssp8056_black_d_0.jpg;sngapparelinc_ssp8056_black_l_0.jpg;sngapparelinc_ssp8056_black_d_2.jpg;sngapparelinc_ssp8056_red_l_1.jpg;sngapparelinc_ssp8056_grey_l_2.jpg;,Default,leggingscolor,
WLplussize#3#Charcoal,simple,default,"Wholesale Womens Plus Size Faux Leather Stretch Leggings Charcoal","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",4.95,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8015,None,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",sngapparelinc_ssp8015_shnyblk_d_1.jpg;sngapparelinc_ssp8015_shnyblk_l_0.jpg;sngapparelinc_ssp8015_shnygrey_l_2.jpg;sngapparelinc_ssp8015_shnyblk_d_2.jpg;sngapparelinc_ssp8015_shnyblk_d_0.jpg;sngapparelinc_ssp8015_shnyred_l_1.jpg;,Default,leggingscolor,Charcoal
WLplussize#3#Burgundy,simple,default,"Wholesale Womens Plus Size Faux Leather Stretch Leggings Burgundy","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",4.95,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8015,None,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",sngapparelinc_ssp8015_shnyblk_d_1.jpg;sngapparelinc_ssp8015_shnyblk_l_0.jpg;sngapparelinc_ssp8015_shnygrey_l_2.jpg;sngapparelinc_ssp8015_shnyblk_d_2.jpg;sngapparelinc_ssp8015_shnyblk_d_0.jpg;sngapparelinc_ssp8015_shnyred_l_1.jpg;,Default,leggingscolor,Burgundy
WLplussize#3,configurable,default,"Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",4.95,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8015,None,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,sngapparelinc_ssp8015_shnyblk_d_1.jpg,"Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings","Wholesale Womens Plus Size Faux Leather Stretch Leggings",sngapparelinc_ssp8015_shnyblk_d_1.jpg;sngapparelinc_ssp8015_shnyblk_l_0.jpg;sngapparelinc_ssp8015_shnygrey_l_2.jpg;sngapparelinc_ssp8015_shnyblk_d_2.jpg;sngapparelinc_ssp8015_shnyblk_d_0.jpg;sngapparelinc_ssp8015_shnyred_l_1.jpg;,Default,leggingscolor,
WLplussize#4#Black,simple,default,"Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs Black","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs",6.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8057,None,sngapparelinc_ssp8057blk_1.jpg,sngapparelinc_ssp8057blk_1.jpg,sngapparelinc_ssp8057blk_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs",sngapparelinc_ssp8057blk_1.jpg;sngapparelinc_ss8057-stud_3.jpg;,Default,leggingscolor,Black
WLplussize#4,configurable,default,"Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs",6.50,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSP8057,None,sngapparelinc_ssp8057blk_1.jpg,sngapparelinc_ssp8057blk_1.jpg,sngapparelinc_ssp8057blk_1.jpg,"Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs","Wholesale Womens Plus Size Faux Leather Leggings with Sided Studs",sngapparelinc_ssp8057blk_1.jpg;sngapparelinc_ss8057-stud_3.jpg;,Default,leggingscolor,
WLplussize#5#Navy,simple,default,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit Navy","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK14FT001,None,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",sngapparelinc_xtrk14ft001_navy_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_0.jpg;sngapparelinc_xtrk14ft001chl_gray_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_1.jpg;sngapparelinc_xtrk14ft001chl_gray_d_2.jpg;sngapparelinc_xtrk14ft001_navy_d_1.jpg;sngapparelinc_xtrk14ft001_navy_d_0.jpg;sngapparelinc_xtrk14ft001_navy_d_2.jpg;sngapparelinc_xtrk14ft001bur_color_l_0.jpg;,Default,leggingscolor,Navy
WLplussize#5#Burgundy,simple,default,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit Burgundy","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK14FT001,None,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",sngapparelinc_xtrk14ft001_navy_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_0.jpg;sngapparelinc_xtrk14ft001chl_gray_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_1.jpg;sngapparelinc_xtrk14ft001chl_gray_d_2.jpg;sngapparelinc_xtrk14ft001_navy_d_1.jpg;sngapparelinc_xtrk14ft001_navy_d_0.jpg;sngapparelinc_xtrk14ft001_navy_d_2.jpg;sngapparelinc_xtrk14ft001bur_color_l_0.jpg;,Default,leggingscolor,Burgundy
WLplussize#5#Gray,simple,default,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit Gray","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK14FT001,None,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",sngapparelinc_xtrk14ft001_navy_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_0.jpg;sngapparelinc_xtrk14ft001chl_gray_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_1.jpg;sngapparelinc_xtrk14ft001chl_gray_d_2.jpg;sngapparelinc_xtrk14ft001_navy_d_1.jpg;sngapparelinc_xtrk14ft001_navy_d_0.jpg;sngapparelinc_xtrk14ft001_navy_d_2.jpg;sngapparelinc_xtrk14ft001bur_color_l_0.jpg;,Default,leggingscolor,Gray
WLplussize#5#Black,simple,default,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit Black","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK14FT001,None,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",sngapparelinc_xtrk14ft001_navy_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_0.jpg;sngapparelinc_xtrk14ft001chl_gray_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_1.jpg;sngapparelinc_xtrk14ft001chl_gray_d_2.jpg;sngapparelinc_xtrk14ft001_navy_d_1.jpg;sngapparelinc_xtrk14ft001_navy_d_0.jpg;sngapparelinc_xtrk14ft001_navy_d_2.jpg;sngapparelinc_xtrk14ft001bur_color_l_0.jpg;,Default,leggingscolor,Black
WLplussize#5,configurable,default,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK14FT001,None,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,sngapparelinc_xtrk14ft001_navy_l_0.jpg,"Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit","Wholesale Womens Plus Size French Terry Track Pants Peppered Knit",sngapparelinc_xtrk14ft001_navy_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_0.jpg;sngapparelinc_xtrk14ft001chl_gray_l_0.jpg;sngapparelinc_xtrk14ft001chl_gray_d_1.jpg;sngapparelinc_xtrk14ft001chl_gray_d_2.jpg;sngapparelinc_xtrk14ft001_navy_d_1.jpg;sngapparelinc_xtrk14ft001_navy_d_0.jpg;sngapparelinc_xtrk14ft001_navy_d_2.jpg;sngapparelinc_xtrk14ft001bur_color_l_0.jpg;,Default,leggingscolor,
WLplussize#6#Black,simple,default,"Wholesale Womens Plus Size Faux Leather Track Pants With Zippers Black","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK8167ZIP,None,sngapparelinc_xtrk8167zip_black_d_2.jpg,sngapparelinc_xtrk8167zip_black_d_2.jpg,sngapparelinc_xtrk8167zip_black_d_2.jpg,"Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers",sngapparelinc_xtrk8167zip_black_d_2.jpg;sngapparelinc_xtrk8167zip_black_d_0.jpg;sngapparelinc_xtrk8167zip_color_l_0.jpg;sngapparelinc_xtrk8167zip_black_d_1.jpg;,Default,leggingscolor,Black
WLplussize#6,configurable,default,"Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers",9.00,1,0,1,1,1,1,"""Catalog, Search""","plussize/Faux Leather",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,XTRK8167ZIP,None,sngapparelinc_xtrk8167zip_black_d_2.jpg,sngapparelinc_xtrk8167zip_black_d_2.jpg,sngapparelinc_xtrk8167zip_black_d_2.jpg,"Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers","Wholesale Womens Plus Size Faux Leather Track Pants With Zippers",sngapparelinc_xtrk8167zip_black_d_2.jpg;sngapparelinc_xtrk8167zip_black_d_0.jpg;sngapparelinc_xtrk8167zip_color_l_0.jpg;sngapparelinc_xtrk8167zip_black_d_1.jpg;,Default,leggingscolor,
